emailstatus;language;sent;remindersent;remindercount;usesleft;id;token;submitdate;lastpage;startlanguage;ipaddr;Q1;Q2;Q3;Q4;Q5_SQ001;Q6;Q7;Q8;Q9_SQ001;Q9_SQ002;Q9_SQ003;Q9_SQ004;Q9_SQ005;Q9_SQ006;Q9_SQ007;Q9_SQ008;Q9_SQ009;Q9_SQ010;Q9_SQ011;Q9_SQ012;Q9_SQ013;Q9_SQ014;Q9_SQ015;Q9_SQ016;Q9_SQ017;Q10_1;Q10_2;Q10_3;Q10_4;Q10_5;Q10_6;Q10_7;Q10_8;Q11_SQ001;Q11_SQ002;Q11_SQ003;Q11_SQ004;Q11_SQ005;Q11_SQ006;Q12_SQ001;Q12_SQ002;Q12_SQ003;Q12_SQ004;Q12_SQ005;Q12_SQ006;Q12_SQ007;Q13;Emplmnt;Age;Gradyear;filter_$;Age2cats;Grad2cats;age2017
OK;el;2016-12-07 12:42;2016-12-13 09:37;1;0;164;lMioJ9QadWzPWq_;1/1/1980 0:00:00;13;el;195.97.96.18;1;1989;1;2014;8;1;3;2;2;5;3;5;2;1;1;3;3;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;1;1;2;28
OK;el;2016-12-07 12:42;2016-12-13 09:37;1;0;165;VebW0q~LHevMdZx;1/1/1980 0:00:00;13;el;79.129.228.169;2;1990;1;2014;8;8;3;2;2;2;3;5;3;1;2;3;3;2;1;2;2;2;2;4;2;2;2;2;1;2;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;8;1;4;1;1;2;27
OK;el;2016-12-07 12:21;2016-12-13 09:35;1;0;166;ss2rdpXyrq5MzQ4;1/1/1980 0:00:00;13;el;78.53.1.136;2;1985;1;2012;8;19; ;2;1;2;3;3;2;1;1;2;3;1;2;2;2;2;1;3;2;1;2;1;1;1;1;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;2;17;2;3;0;1;2;32
OK;el;2016-12-07 12:42;2016-12-13 09:36;1;0;168;96rzAM9jKNgPlYT;1/1/1980 0:00:00;13;el;79.129.19.183;1;1988;1;2014;9;4;1;1;1;2;3;3;2;1;2;3;3;1;2;4;1;1;3;2;1;2;1;1;1;2;2;2;2;0;1;0;0;0;0;0;0;0;0;1;0;0;1;4;1;4;1;1;2;29
OK;el;2016-12-05 15:28;2016-12-11 11:24;1;0;169;luZ5hk2J4_5Zf~t;1/1/1980 0:00:00;13;el;79.131.96.31;2;1981;1;2007;8;1;3;3;1;5;5;5;2;2;2;2;3;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;2;1;2;1;36
OK;el;2016-12-07 12:42;2016-12-13 09:37;1;0;170;uPYguXmSJxfJvgL;1/1/1980 0:00:00;13;el;5.55.157.35;2;1988;1;2014;8;18; ;3;1;3;3;3;2;1;1;2;3;1;2;2;3;2;2;3;1;2;1;1;1;2;2;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;2;16;1;4;0;1;2;29
OK;el;2016-12-08 11:10;N;0;0;171;2pp4~UJnKP2Am5Y;1/1/1980 0:00:00;13;el;84.205.222.106;1;1977;3;2014;10;4;3;2;1;5;1;1;1;1;1;1;1;1;3;3;1;1;1;1;1;1;2;1;2;2;2;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;1;4;4;4;0;2;2;40
OK;el;2016-12-07 12:21;2016-12-13 09:35;1;0;172;K64HQRWiGSugGLy;1/1/1980 0:00:00;13;el;46.177.197.97;2;1984;1;2014;9;16; ;1;1;2;2;3;3;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;0;0;0;0;0;0;0;0;0;1;0;1;1;16;2;4;0;1;2;33
OK;el;2016-12-07 12:21;2016-12-13 09:35;1;0;173;UOAAZLQNFN3pRMl;1/1/1980 0:00:00;13;el;5.54.7.46;1;1980;1;2013;10;4;2;2;1;5;4;5;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;4;3;4;1;2;2;37
OK;el;2016-12-06 10:07;2016-12-12 17:30;1;0;174;9GEJR76wsx9SsU_;1/1/1980 0:00:00;13;el;94.66.221.141;2;1987;1;2011;10;4;2;3;2;4;5;5;3;2;2;3;3;2;3;3;2;2;2;4;1;2;2;1;2;1;1;2;2;1;0;0;0;0;0;0;0;0;0;1;0;1;1;4;2;3;1;1;2;30
OK;el;2016-12-07 12:42;2016-12-13 09:36;1;0;175;Gz2vEKM6DcIxxXe;1/1/1980 0:00:00;13;el;85.74.169.103;1;1976;1;2013;5;1;2;3;3;5;3;3;3;2;3;3;3;2;3;3;2;2;2;2;3;2;2;2;1;1;2;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;3;1;4;4;1;2;2;41
OK;el;2016-12-08 11:07;2016-12-13 09:39;1;0;177;R3qlcvGmVSlICOq;1/1/1980 0:00:00;13;el;46.103.80.169;1;1992;1;2016;8;8;3;3;1;5;5;5;2;2;2;2;5;2;5;5;4;2;2;4;2;1;1;1;1;2;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;3;8;1;4;1;1;2;25
OK;el;2016-12-08 11:10;N;0;0;178;pMhf8VnCfe_uG0e;1/1/1980 0:00:00;13;el;37.6.2.244;2;1975;3;2014;8;4;2;3;2;3;3;4;3;2;2;3;3;2;3;3;3;2;2;2;2;1;2;2;1;2;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;4;4;0;2;2;42
OK;el;2016-12-10 10:29;N;0;0;179;PW2sFNJiEwu6usx;1/1/1980 0:00:00;13;el;46.177.143.180;1;1984;3;2008;10;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;0;1;0;0;0;0;0;1;1;0;1;1;0;1;4;2;3;0;1;2;33
OK;el;2016-12-07 12:42;2016-12-13 09:37;1;0;180;QRMh_0de19tHVfa;1/1/1980 0:00:00;13;el;79.66.195.209;1;1988;1;2014;10;16; ;4;1;3;3;3;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;2;1;1;2;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;16;1;4;0;1;2;29
OK;el;2016-12-09 10:53;N;0;0;181;wwhCi8WkM~W0CLj;1/1/1980 0:00:00;13;el;84.205.231.40;1;1978;3;2010;8;4;3;1;2;5;4;4;4;2;2;2;3;3;3;3;3;2;2;2;3;2;1;2;1;1;1;2;2;1;0;0;0;0;0;0;0;0;1;0;0;1;2;4;3;3;0;2;2;39
OK;el;2016-12-08 11:10;2016-12-14 12:43;1;0;182;aQzzlUyKdL9UAmC;1/1/1980 0:00:00;13;el;84.205.244.138;1;1973;3;2014;8;2;2;1;2;5;1;1;2;1;2;3;3;2;3;3;2;3;1;2;2;1;2;2;1;2;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;4;4;0;2;2;44
OK;el;2016-12-08 11:10;2016-12-14 12:44;1;1;183;NNtyqqyJcP3hjYP; ;5;el;79.167.30.103;1;1987;3;2013;8; ; ; ;0;0;0;0;0;0;0;0;0; ;0; ; ;0;0; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;2;4;0;1;2;30
OK;el;2016-12-08 11:11;2016-12-14 12:44;1;0;184;EqITExZMRrmhGFP;1/1/1980 0:00:00;13;el;84.205.244.133;1;1973;3;2013;7;2;2;1;3;3;2;3;3;3;2;3;3;3;3;3;3;2;3;3;2;1;2;2;1;1;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;4;4;0;2;2;44
OK;el;2016-12-08 11:10;2016-12-14 12:41;1;0;185;iBgOLrjZeK2eYHy;1/1/1980 0:00:00;13;el;84.205.227.38;1;1983;3;2015;9;4;2;1;2;3;1;2;2;1;2;1;1;1;3;3;2;1;1;2;2;1;2;2;1;2;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;4;2;4;0;1;2;34
OK;el;2016-12-08 11:10;2016-12-14 12:41;1;0;186;Jv14_qnnqewQDaX;1/1/1980 0:00:00;13;el;195.251.32.62;2;1975;3;2015;8;2;2;1;2;5;3;2;2;2;2;2;2;2;3;3;2;3;2;3;2;1;2;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;4;0;2;2;42
OK;el;2016-12-06 10:02;2016-12-12 17:29;1;0;187;MCDAk4wq8lqEnsU;1/1/1980 0:00:00;13;el;79.166.143.241;2;1973;1;2011;8;8;4;3;1;4;3;3;1;1;2;3;4;2;1;3;2;1;3;1;2;2;1;1;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0;1;2;8;4;3;1;2;2;44
OK;el;2016-12-09 10:53;N;0;0;188;CITUVww3ne79KQN;1/1/1980 0:00:00;13;el;31.217.178.116;1;1984;3;2010;7;16; ;3;2;4;4;3;3;2;2;4;4;2;2;2;2;2;3;3;1;1;2;3;2;1;1;3;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;16;2;3;0;1;2;33
OK;el;2016-12-08 11:10;2016-12-14 12:43;1;0;189;DlGjmgACAmj6CZ3;1/1/1980 0:00:00;13;el;62.1.113.184;2;1989;3;2014;6;18; ;3;2;4;3;3;2;2;2;3;3;2;3;2;2;2;2;2;2;1;1;1;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;3;16;1;4;0;1;2;28
OK;el;2016-12-08 11:10;2016-12-14 12:43;1;0;190;9qwSE3HpfOWQ5sv;1/1/1980 0:00:00;13;el;62.74.9.245;1;1988;3;2014;8;7;1;4;2;3;3;3;2;1;2;2;2;1;3;3;1;2;2;2;1;1;1;2;3;3;1;2;2;1;0;0;0;0;0;0;0;0;0;0;1;1;1;7;1;4;0;1;2;29
OK;el;2016-12-10 10:29;N;0;0;191;DPWJ6I_tqaFE7hI;1/1/1980 0:00:00;13;el;84.205.231.39;1;1965;3;2008;10;2;3;1;1;3;1;3;2;1;2;3;2;1;3;3;3;2;1;2;3;2;2;1;1;2;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;4;3;0;2;2;52
OK;el;2016-12-05 15:38;N;0;0;192;av4jzy5j~W1yblI;1/1/1980 0:00:00;13;el;195.134.104.132;2;1977;1;2009;8;4;2;1;2;1;3;5;1;1;2;5;5;2;3;4;5;2;2;4;2;2;1;2;1;2;1;2;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;4;3;1;2;2;40
OK;el;2016-12-09 10:46;2016-12-15 11:27;1;1;193;ikHh8C6YN4JQK7m; ;9;el;83.235.62.156;1;1983;3;2011;9;4;3;2;2;5;5;2;4;2;3;4;4;2;5;4;4;2;2;2;2; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ;4;2;3;0;1;2;34
OK;el;2016-12-09 10:53;2016-12-15 11:29;1;0;194;kvmh6UORSnYv9TF;1/1/1980 0:00:00;13;el;188.4.190.83;1;1971;3;2008;9;4;3;3;1;5;2;2;3;1;2;2;2;2;3;3;2;1;2;1;1;1;1;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;4;3;0;2;2;46
OK;el;2016-12-09 10:47;2016-12-15 11:28;1;0;195;~3mpqOFsXj5nIT~;1/1/1980 0:00:00;13;el;2.87.198.188;1;1983;3;2011;8;4;1;3;2;3;3;4;3;1;2;3;4;1;3;2;1;2;2;2;1;1;1;1;1;1;2;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;2;4;2;3;0;1;2;34
OK;el;2016-12-07 12:42;2016-12-13 09:37;1;0;196;AygoWzY8LY9DcX5;1/1/1980 0:00:00;13;el;188.179.65.127;1;1987;1;2015;7;16; ;4;1;3;5;2;2;2;2;2;3;2;2;1;2;2;2;3;1;1;1;2;1;1;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;16;2;4;0;1;2;30
OK;el;2016-12-09 10:53;2016-12-15 11:29;1;0;197;~PvtAuc1x7hkCud;1/1/1980 0:00:00;13;el;188.4.111.27;1;1982;3;2010;7;4;1;1;3;5;1;1;4;2;2;2;2;2;5;5;1;3;2;3;2;1;3;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;3;3;0;2;2;35
OK;el;2016-12-10 10:29;2016-12-16 10:57;1;1;198;5LepNr7ZMkp~eCy; ;5;el;83.174.154.84;1;1983;3;2007;6; ; ; ;0;0;0;0;0;0;0;0;0; ;0; ; ;0;0; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;2;2;0;1;1;34
OK;el;2016-12-09 10:54;2016-12-16 10:56;1;0;199;3VB22rWfnn5UoUv;1/1/1980 0:00:00;13;el;85.74.226.231;1;1982;3;2008;7;8;3;3;2;5;5;5;3;2;2;3;5;2;2;5;2;2;5;2;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;8;3;3;0;2;2;35
OK;el;2016-12-04 12:05;2016-12-16 10:59;2;0;200;aj_Al2gJhEtQ4XW;1/1/1980 0:00:00;13;el;91.140.88.76;1;1979;1;2003;9;4;2;2;1;4;3;5;2;2;2;4;3;2;1;2;2;1;1;2;2;1;1;2;1;1;1;1;2;0;1;0;0;0;0;0;0;1;0;1;1;0;1;4;3;2;1;2;1;38
OK;el;2016-12-04 12:05;2016-12-16 10:59;2;0;202;zn7yhxSJwVg5xTU;1/1/1980 0:00:00;13;el;2.86.84.203;1;1976;1;2002;8;16; ;3;2;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;1;0;0;0;0;0;0;0;1;0;1;0;0;2;16;4;1;0;2;1;41
OK;el;2016-12-09 10:46;2016-12-15 11:27;1;0;204;0pwr9C~oMKVu92r;1/1/1980 0:00:00;13;el;31.217.178.65;1;1985;3;2012;5;1;3;3;3;4;5;5;5;4;4;3;4;3;4;5;4;4;4;4;4;1;2;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;1;2;3;0;1;2;32
OK;el;2016-12-08 11:07;2016-12-13 09:38;1;0;205;uwIL5NKOMHq4qBU;1/1/1980 0:00:00;13;el;130.43.72.17;2;1989;1;2016;7;18; ;5;2;4;3;2;2;1;4;2;2;5;2;3;3;2;5;2;2;1;1;1;2;2;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;2;16;1;4;0;1;2;28
OK;el;2016-12-04 12:05;2016-12-16 10:59;2;0;206;XGdc4ZvOZb48WiP;1/1/1980 0:00:00;13;el;79.130.194.127;1;1979;1;2004;8;4;2;3;1;4;5;2;3;1;3;5;5;2;4;4;4;2;2;1;2;1;1;2;1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;1;0;0;2;4;3;2;1;2;1;38
OK;el;2016-12-09 10:54;N;0;0;207;iL3nLsd7KKRA6dk;1/1/1980 0:00:00;13;el;46.176.173.148;2;1983;3;2009;6;4;4;3;1;5;5;5;2;2;3;2;5;2;3;2;3;1;4;2;2;1;1;1;1;1;2;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;5;4;2;3;0;1;2;34
OK;el;2016-12-09 10:54;2016-12-16 10:56;1;0;208;7_m1CzG19heeaOC;1/1/1980 0:00:00;13;el;80.107.49.125;2;1978;3;2008;9;2;1;2;2;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;3;3;0;2;2;39
OK;el;2016-12-06 10:02;2016-12-18 13:02;2;0;209;geArlf7izB773f8;1/1/1980 0:00:00;13;el;78.176.82.138;1;1985;1;2013;10;19; ;1;3;2;2;3;2;2;2;3;3;1;2;1;1;2;1;3;3;1;2;2;1;2;1;1;2;0;1;1;0;0;0;0;0;1;0;0;0;0;1;17;2;4;0;1;2;32
OK;el;2016-12-08 11:07;2016-12-13 09:38;1;0;210;eSjFULRNcAvdpv2;1/1/1980 0:00:00;13;el;79.130.175.191;2;1990;1;2017;8;16; ;2;1;2;2;2;1;1;2;2;3;2;2;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;16;1;4;0;1;2;27
OK;el;2016-12-06 10:07;2016-12-18 13:03;2;0;211;frJxBHPR15Gqk5Y;1/1/1980 0:00:00;13;el;77.177.196.12;1;1981;1;2011;7;4;1;1;2;3;3;3;2;4;2;3;3;2;3;3;3;2;4;2;3;1;1;2;1;2;1;2;2;0;0;0;1;0;0;0;0;0;0;0;1;0;3;4;3;3;1;2;2;36
OK;el;2016-12-06 10:07;2016-12-18 13:03;2;0;212;tSze~NNQgf4V6xf;1/1/1980 0:00:00;13;el;91.138.242.225;1;1974;1;2012;6;4;3;4;1;5;5;5;2;1;4;2;2;3;1;3;2;1;4;3;2;1;1;2;2;1;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;4;4;4;3;1;2;2;43
OK;el;2016-12-09 10:53;2016-12-15 11:29;1;0;213;a0xR8bTbaZT5p9L;1/1/1980 0:00:00;13;el;141.255.86.248;1;1985;3;2010;5;8;2;3;1;3;1;1;2;1;2;1;2;1;2;2;1;2;2;3;1;1;2;1;1;1;1;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;2;8;2;3;0;1;2;32
OK;el;2016-12-18 13:01;N;0;0;214;Cyi~wksoIqSovei;1/1/1980 0:00:00;13;el;195.170.7.2;2;1977;1;2004;9;7;2;1;1;2;3;2;2;1;1;3;3;1;2;2;1;1;1;2;3;3;1;1;2;2;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;1;7;4;2;1;2;1;40
OK;el;2016-12-07 12:42;2016-12-18 13:03;2;0;215;Z8pwV23B0ZcpZgz;1/1/1980 0:00:00;13;el;77.49.32.247;1;1983;1;2012;9;4;3;2;3;2;3;3;3;3;2;4;3;3;5;5;3;3;3;3;3;1;1;1;1;2;1;2;2;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;2;3;1;1;2;34
OK;el;2016-12-06 09:44;2016-12-17 12:38;2;0;217;0x3E60WSdthIms8;1/1/1980 0:00:00;13;el;85.74.103.103;1;1984;1;2010;9;19; ;3;1;4;2;2;1;1;1;3;3;1;3;1;3;1;1;3;1;2;2;1;1;1;1;2;1;0;1;0;0;0;0;0;1;0;1;1;0;1;2;17;2;3;0;1;2;33
OK;el;2016-12-08 11:10;2016-12-19 22:20;2;0;218;gZojpPQEAhQm6xV;1/1/1980 0:00:00;13;el;94.66.222.207;1;1981;3;2012;7;4;2;4;3;5;5;5;3;3;3;4;2;2;3;3;2;2;2;2;2;1;1;2;1;2;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3;4;3;3;0;2;2;36
OK;el;2016-12-08 11:10;2016-12-19 22:18;2;0;219;XTQQF1Y9V7kWVNy;1/1/1980 0:00:00;13;el;5.55.2.179;1;1990;3;2015;10;18; ;2;1;5;5;5;1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;2;2;2;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;16;1;4;0;1;2;27
OK;el;2016-12-08 11:07;2016-12-19 22:17;2;0;220;E~y6fIVtWiyRQXl;1/1/1980 0:00:00;13;el;178.59.147.63;2;1980;1;2017;8;1;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;2;1;3;4;1;2;2;37
OK;el;2016-12-08 11:07;2016-12-19 22:17;2;0;221;1zB~3T9lJcJHyPp;1/1/1980 0:00:00;13;el;46.198.54.108;2;1981;1;2016;8;2;2;1;2;5;3;3;2;3;3;2;2;2;3;3;3;2;2;3;3;2;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;2;3;4;1;2;2;36
OK;el;2016-12-08 11:07;2016-12-19 22:17;2;0;222;rkOoaM1ndu2_Z1m;1/1/1980 0:00:00;13;el;94.66.21.19;1;1988;1;2017;7;4;1;1;1;2;2;3;2;1;2;3;3;1;3;3;2;2;2;3;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;1;4;1;1;2;29
OK;el;2016-12-08 11:10;2016-12-19 22:20;2;0;223;YYA2XyfJudQZtMw;1/1/1980 0:00:00;13;el;84.205.231.38;1;1978;3;2013;9;8;2;2;2;5;5;5;3;2;2;2;3;2;5;5;2;2;2;3;2;2;2;3;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;1;1;0;1;8;3;4;0;2;2;39
OK;el;2016-12-10 10:28;2016-12-19 22:20;2;0;224;lNUHrCCGv7o8EOj;1/1/1980 0:00:00;13;el;84.205.244.137;1;1978;3;2012;7;7;3;2;2;5;5;5;3;1;2;1;3;1;3;3;1;2;1;2;3;1;1;1;1;1;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;7;3;3;0;2;2;39
OK;el;2016-12-08 11:10;2016-12-19 22:20;2;0;225;MKYCNOOq7vhLAF5;1/1/1980 0:00:00;13;el;84.205.231.42;1;1973;3;2012;9;2;1;1;1;2;1;5;2;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;1;2;2;2;2;1;0;0;0;0;0;0;0;0;0;1;1;0;1;2;4;3;0;2;2;44
OK;el;2016-12-09 10:53;2016-12-15 11:29;1;0;226;BCDuMbsnD040yu~;1/1/1980 0:00:00;13;el;46.12.172.227;1;1982;3;2010;8;4;1;2;1;2;2;2;1;1;2;3;3;2;5;5;2;1;1;2;2;2;1;2;1;2;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;2;4;3;3;0;2;2;35
OK;el;2016-12-08 11:10;2016-12-19 22:19;2;0;228;Xa9OBuh8havd_c1;1/1/1980 0:00:00;13;el;46.176.63.173;1;1983;3;2014;7;4;2;1;3;5;2;5;4;2;2;3;3;2;4;4;2;2;2;2;2;1;2;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;2;4;0;1;2;34
OK;el;2016-12-06 10:02;2016-12-18 13:02;2;0;229;T7TrCaoyQEUTlrL;1/1/1980 0:00:00;13;el;109.246.2.242;2;1986;1;2012;6;19; ;4;1;5;5;5;1;1;1;5;5;2;3;3;3;2;4;3;2;1;1;3;1;3;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;5;17;2;3;0;1;2;31
OK;el;2016-12-07 12:42;2016-12-19 22:17;2;0;231;BF0tuadQc2~51DG;1/1/1980 0:00:00;13;el;192.168.1.224;2;1963;1;2015;9;2;2;3;2;5;2;5;2;2;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;1;2;4;4;1;2;2;54
OK;el;2016-12-05 15:39;2016-12-17 12:38;2;0;232;hhjFRq~vUlA9KMV;1/1/1980 0:00:00;13;el;79.130.43.217;1;1982;1;2010;7;4;3;3;2;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;2;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;2;4;3;3;1;2;2;35
OK;el;2016-12-08 11:10;2016-12-19 22:18;2;0;233;1Q8I9IbVFEsATqr;1/1/1980 0:00:00;13;el;2.84.157.45;1;1977;3;2015;6;7;2;2;2;5;2;2;3;2;3;3;3;2;5;5;3;4;4;4;4;1;1;2;1;2;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;7;4;4;0;2;2;40
OK;el;2016-12-10 10:28;2016-12-16 10:57;1;0;234;YpbypAh4WQpnn8Y;1/1/1980 0:00:00;13;el;62.1.144.132;2;1971;3;2008;7;7;2;1;2;5;4;4;2;2;2;3;3;2;3;3;2;2;2;3;3;2;1;1;1;1;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;7;4;3;0;2;2;46
OK;el;2016-12-23 11:13;N;0;0;235;pFPoboatiHqqnAn;1/1/1980 0:00:00;13;el;85.72.37.68;1;1978;2;2013;9;7;4;4;1;5;5;5;1;1;2;1;2;1;1;2;1;1;3;1;1;2;1;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;7;3;4;0;2;2;39
OK;el;2016-12-23 11:12;N;0;0;236;1S_u8OW9Ouqb2u8;1/1/1980 0:00:00;13;el;2.221.153.46;2;1969;2;2015;9;6;2;2;1;5;4;5;2;2;3;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;4;0;2;2;48
OK;el;2016-12-23 11:13;N;0;0;237;44AoCkw6EWczpUE;1/1/1980 0:00:00;13;el;94.107.197.234;2;1983;2;2014;8;4;1;1;2;3;1;1;1;1;1;3;3;2;3;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;2;4;0;1;2;34
OK;el;2016-12-23 11:12;N;0;0;238;NQSWMteTi0~NciS;1/1/1980 0:00:00;13;el;85.75.130.35;2;1991;2;2015;10;18; ;5;1;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;2;2;1;1;1;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;1;16;1;4;0;1;2;26
OK;el;2016-12-23 11:12;N;0;0;239;2w_e~sQSqkQhFYG;1/1/1980 0:00:00;13;el;31.217.178.47;1;1987;2;2016;8;7;3;4;1;3;4;4;1;1;1;1;1;1;4;4;2;1;4;1;1;1;1;1;2;1;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;7;2;4;0;1;2;30
OK;el;2016-12-23 11:13;N;0;0;240;FB9tmF~P9vAWSli;1/1/1980 0:00:00;13;el;85.74.225.69;1;1989;2;2014;8;8;2;4;1;4;4;4;2;1;2;2;2;1;2;2;2;1;1;2;1;1;2;2;1;2;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;2;8;1;4;0;1;2;28
OK;el;2016-12-23 11:13;N;0;0;241;3TIHyARnWk~0ZAN;1/1/1980 0:00:00;13;el;46.177.93.84;1;1983;2;2014;9;1;3;3;1;5;5;5;2;1;1;2;2;1;2;3;2;1;2;1;1;2;1;2;1;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;4;0;1;2;34
OK;el;2016-12-23 11:13;N;0;0;242;xh9HWQm7HCqZCCf;1/1/1980 0:00:00;13;el;192.168.129.78;1;1989;2;2014;7;8;1;3;1;2;5;4;3;1;1;4;4;1;2;2;4;1;3;1;1;1;2;2;1;1;1;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;8;1;4;0;1;2;28
OK;el;2016-12-23 11:12;N;0;0;243;4sjjKEyi8zR1LQ~;1/1/1980 0:00:00;13;el;145.131.219.66;1;1990;2;2015;8;1;1;3;1;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;4;0;1;2;27
OK;el;2016-12-09 10:46;2016-12-15 11:27;1;0;244;U3erEvH23erQ2qW;1/1/1980 0:00:00;13;el;195.251.4.135;1;1983;3;2013;7;4;2;2;2;5;2;4;3;2;2;2;3;2;3;2;2;2;3;3;2;1;1;2;1;1;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;2;4;0;1;2;34
